,survey_questions_id,survey_raw_answers_id,survey_condition,Awe,Fear,Anger,Pride,Shame,Disgust,Sadness,Contempt,Interest,Surprise,Amusement,Happiness,Embarrassment
363,75,967,/survey-so,3,0,0,0,0,0,0,0,4,4,0,3,0
364,421,967,/survey-so,0,0,0,4,2,0,0,0,3,4,3,4,0
365,47,967,/survey-so,0,2,0,0,0,0,0,0,3,4,0,0,0
366,54,967,/survey-so,0,0,4,0,0,4,2,4,4,4,0,0,3
367,559,967,/survey-so,0,3,0,0,0,0,0,0,4,2,0,0,0
368,331,967,/survey-so,0,0,0,4,0,0,0,0,4,2,4,4,2
369,228,967,/survey-so,0,2,0,0,0,0,0,0,4,0,3,0,0
370,267,967,/survey-so,0,1,0,0,0,0,0,0,3,0,0,0,0
371,124,967,/survey-so,0,3,3,0,2,0,0,2,4,3,0,0,3
372,549,967,/survey-so,0,0,0,4,0,0,0,0,3,1,0,4,0
373,295,967,/survey-so,0,0,3,0,0,4,0,4,3,0,0,0,0
374,484,967,/survey-so,1,0,0,2,0,0,0,0,3,1,4,3,0
375,322,967,/survey-so,0,3,0,0,0,0,0,0,4,4,2,0,4
376,146,967,/survey-so,2,0,0,4,0,0,0,0,4,1,0,4,0
377,550,967,/survey-so,0,3,4,0,2,3,1,4,4,0,0,0,0
378,222,967,/survey-so,0,3,0,2,3,3,0,0,2,3,0,2,3
379,290,967,/survey-so,0,0,2,0,0,1,0,1,3,0,1,0,0
380,276,967,/survey-so,1,0,0,4,0,0,0,0,4,0,3,3,0
381,386,967,/survey-so,3,2,4,2,0,4,0,4,3,4,1,2,0
382,205,967,/survey-so,0,4,0,0,3,0,2,0,2,0,0,0,4
383,321,967,/survey-so,0,4,2,0,0,0,3,0,2,4,0,0,0
384,381,967,/survey-so,2,4,0,0,0,0,2,0,4,4,0,0,0
385,157,967,/survey-so,3,0,0,2,0,0,0,0,4,4,4,4,0
386,65,967,/survey-so,0,0,4,0,0,4,0,4,2,1,0,0,0
387,543,967,/survey-so,0,3,0,0,3,0,1,0,1,0,0,0,3
388,114,967,/survey-so,0,0,0,0,0,3,0,2,2,0,0,1,0
389,528,967,/survey-so,0,4,1,0,3,0,0,0,2,4,0,0,4
390,208,1004,/survey-so,0,0,0,1,0,0,0,1,2,1,4,2,0
391,340,1004,/survey-so,1,0,0,0,0,0,0,1,2,0,1,1,0
392,179,1004,/survey-so,0,3,0,0,0,0,2,0,0,3,0,0,2
393,590,1004,/survey-so,0,3,0,0,3,1,0,0,2,0,0,0,1
394,497,1004,/survey-so,0,0,4,0,1,2,0,0,0,2,0,0,0
395,128,1004,/survey-so,0,1,3,0,3,1,2,0,0,0,0,0,2
396,505,1004,/survey-so,0,4,2,0,2,4,2,0,0,2,0,0,2
397,65,1004,/survey-so,0,0,4,0,0,3,0,0,0,0,0,0,0
398,286,1004,/survey-so,0,1,2,0,0,0,0,0,1,1,0,0,0
399,121,1004,/survey-so,0,0,3,0,0,4,3,0,2,2,0,0,0
400,487,1004,/survey-so,0,0,0,0,1,3,0,0,0,3,0,0,3
401,16,1004,/survey-so,0,0,1,0,3,0,1,0,0,0,0,0,3
402,502,1004,/survey-so,0,4,2,0,0,0,3,0,0,3,0,0,0
403,201,1004,/survey-so,0,1,0,0,2,0,0,0,0,3,1,1,4
404,504,1004,/survey-so,1,3,0,0,2,0,0,0,1,4,1,0,3
405,276,1004,/survey-so,1,0,0,0,1,3,0,0,0,2,1,0,1
406,250,1004,/survey-so,0,1,0,0,4,1,4,0,0,0,0,0,1
407,466,1004,/survey-so,0,4,0,0,1,0,0,0,2,2,2,1,0
408,23,1004,/survey-so,1,4,0,0,4,0,1,0,0,3,0,0,4
409,495,1004,/survey-so,2,0,0,4,0,0,0,1,2,2,2,4,0
410,587,1004,/survey-so,0,3,2,0,4,0,4,0,0,3,0,0,3
411,25,1004,/survey-so,2,0,2,0,0,0,0,0,0,2,2,1,1
412,513,1004,/survey-so,0,0,1,0,1,0,0,0,0,1,4,0,1
413,537,1004,/survey-so,0,4,1,0,0,0,4,0,2,1,0,0,1
414,86,1004,/survey-so,0,3,3,0,0,0,1,0,3,3,0,0,0
415,430,1004,/survey-so,0,3,1,0,0,0,3,0,3,3,0,0,0
416,395,1004,/survey-so,0,0,1,0,0,1,1,0,0,1,0,0,1
417,479,1004,/survey-so,0,2,2,0,4,0,3,0,0,2,0,0,0
418,518,1004,/survey-so,0,3,4,0,0,4,3,0,0,3,0,0,1
419,500,1004,/survey-so,0,0,0,0,0,0,1,0,4,1,1,1,0
420,224,1068,/survey-so,0,0,3,0,0,1,0,3,0,0,0,0,0
421,35,1068,/survey-so,0,0,0,0,0,0,0,0,0,0,2,0,2
422,512,1068,/survey-so,1,0,0,3,0,0,0,0,0,0,0,2,0
423,76,1068,/survey-so,0,0,0,0,0,0,0,0,1,0,0,0,0
424,113,1068,/survey-so,0,3,1,0,3,0,4,0,0,0,0,0,0
425,450,1068,/survey-so,0,1,4,0,0,0,0,2,0,1,0,0,0
426,139,1068,/survey-so,0,0,3,0,0,1,1,2,0,2,0,0,0
427,471,1068,/survey-so,0,2,0,0,0,0,1,0,1,1,0,0,0
428,397,1068,/survey-so,0,4,1,0,0,0,0,0,0,1,0,0,0
429,544,1068,/survey-so,0,0,1,0,0,0,0,3,0,0,0,0,0
430,498,1068,/survey-so,0,0,0,1,0,0,0,1,0,0,0,0,0
431,462,1068,/survey-so,0,0,1,0,0,0,0,1,0,0,0,0,0
432,428,1068,/survey-so,0,0,1,0,0,0,2,0,1,0,0,0,2
433,102,1068,/survey-so,4,0,0,3,0,0,0,0,2,0,0,3,0
434,61,1068,/survey-so,0,0,3,0,2,0,1,1,0,2,0,0,3
435,286,1068,/survey-so,0,0,2,0,0,0,0,3,0,0,0,0,0
436,304,1068,/survey-so,0,0,3,0,1,1,2,2,2,3,0,0,2
437,146,1068,/survey-so,0,0,0,3,0,0,0,0,1,0,0,3,0
438,461,1068,/survey-so,0,0,1,0,0,1,0,0,0,1,0,0,2
439,185,1068,/survey-so,0,1,3,0,0,0,0,2,0,0,0,0,0
440,10,1068,/survey-so,0,1,3,0,0,1,2,2,2,3,0,0,1
441,415,1068,/survey-so,0,0,0,3,0,0,0,0,2,0,0,3,0
442,540,1068,/survey-so,0,4,1,0,0,0,0,0,0,2,0,0,0
443,518,1068,/survey-so,0,2,3,0,1,2,1,2,2,3,0,0,1
444,46,1068,/survey-so,0,3,0,0,0,0,0,0,2,0,0,0,0
445,439,1068,/survey-so,0,0,0,0,1,0,1,0,0,0,0,0,1
446,448,1068,/survey-so,0,4,2,0,0,1,0,1,2,2,0,0,0
447,488,1068,/survey-so,0,1,3,0,2,1,2,2,0,1,0,0,3
448,255,1068,/survey-so,2,2,0,0,0,0,0,0,0,2,0,0,0
449,579,1068,/survey-so,1,0,0,2,0,0,0,0,1,0,1,3,0
450,325,1126,/survey-so,0,0,0,4,0,0,0,0,3,4,4,4,0
451,73,1126,/survey-so,0,0,0,0,0,0,0,0,0,2,0,0,1
452,460,1126,/survey-so,0,1,0,2,0,0,0,0,3,0,2,0,0
453,23,1126,/survey-so,4,4,0,1,1,0,0,0,0,4,0,0,4
454,318,1126,/survey-so,0,0,0,0,0,3,0,0,3,4,3,0,0
455,415,1126,/survey-so,4,0,0,4,0,0,0,0,3,2,4,4,0
456,276,1126,/survey-so,0,0,0,3,0,0,0,0,2,0,1,3,0
457,452,1126,/survey-so,0,3,4,0,3,4,4,0,0,4,0,0,3
458,414,1126,/survey-so,0,0,0,2,0,0,0,0,0,0,3,4,0
459,144,1126,/survey-so,2,0,0,4,0,0,0,0,4,0,4,0,0
460,302,1126,/survey-so,0,0,4,0,3,4,0,0,0,0,2,0,4
461,582,1126,/survey-so,1,0,0,0,0,0,0,0,2,2,0,0,0
462,458,1126,/survey-so,2,2,3,0,2,4,3,0,1,3,0,0,4
463,537,1126,/survey-so,0,4,1,1,0,2,4,0,0,0,0,0,0
464,186,1126,/survey-so,0,0,0,4,0,0,0,0,4,0,4,3,0
465,363,1126,/survey-so,0,0,1,0,0,3,0,0,0,0,0,0,3
466,602,1126,/survey-so,0,4,2,0,2,3,4,0,0,0,0,0,3
467,479,1126,/survey-so,0,1,1,0,4,1,2,0,0,2,0,0,2
468,57,1126,/survey-so,0,0,0,4,0,0,0,0,4,0,4,4,0
469,321,1126,/survey-so,0,4,3,0,1,3,3,0,0,4,0,0,2
470,97,1126,/survey-so,3,0,0,0,0,0,0,0,4,2,4,2,0
471,505,1126,/survey-so,0,4,1,0,3,4,1,0,0,1,0,0,4
472,233,1126,/survey-so,0,3,4,0,0,4,4,0,1,4,0,0,0
473,366,1126,/survey-so,0,1,1,0,3,2,0,0,0,0,0,0,4
474,577,1126,/survey-so,0,0,0,1,1,0,0,0,1,0,1,0,1
475,368,1126,/survey-so,0,0,4,4,0,3,0,0,2,0,1,0,0
476,411,1126,/survey-so,0,0,3,0,0,3,2,0,1,0,0,0,0
477,151,1126,/survey-so,0,0,2,0,0,4,0,0,0,3,0,0,0
478,398,1126,/survey-so,0,0,4,3,0,4,0,0,0,0,3,0,0
479,117,1126,/survey-so,0,0,0,0,0,0,0,0,2,0,3,1,0
480,179,1115,/survey-so,0,4,0,0,0,0,0,0,0,4,0,0,0
481,388,1115,/survey-so,0,2,3,0,0,0,0,0,0,3,0,0,0
482,315,1115,/survey-so,0,0,0,0,0,0,0,0,2,0,2,0,0
483,499,1115,/survey-so,0,0,2,0,0,3,0,0,3,2,0,0,0
484,199,1115,/survey-so,0,2,0,0,2,2,0,0,0,0,0,0,3
485,361,1115,/survey-so,0,0,0,0,0,0,3,0,0,0,0,0,0
486,301,1115,/survey-so,0,3,0,0,2,0,0,0,3,0,0,0,2
487,80,1115,/survey-so,0,0,0,3,0,0,0,0,2,0,0,3,0
488,24,1115,/survey-so,0,4,0,0,0,0,0,0,3,0,0,0,0
489,169,1115,/survey-so,0,0,0,1,0,0,0,0,2,0,2,2,0
490,379,1115,/survey-so,0,0,0,2,0,0,0,0,0,0,0,2,0
491,448,1115,/survey-so,0,3,3,0,0,2,2,3,3,0,0,0,0
492,256,1115,/survey-so,0,0,0,1,0,0,0,0,1,0,0,0,0
493,380,1115,/survey-so,0,2,0,0,0,0,0,0,2,0,0,0,0
494,505,1115,/survey-so,0,0,0,1,0,0,0,0,1,2,0,0,1
495,378,1115,/survey-so,0,0,0,3,0,0,0,0,3,0,0,2,0
496,328,1115,/survey-so,0,0,0,0,0,0,0,0,3,3,0,3,0
497,424,1115,/survey-so,0,1,0,0,0,3,2,0,0,1,0,0,0
498,588,1115,/survey-so,0,0,3,0,0,2,0,2,2,0,0,0,0
499,348,1115,/survey-so,0,0,0,0,1,0,0,0,3,0,0,0,0
500,583,1115,/survey-so,0,2,0,0,0,2,2,0,2,2,0,0,0
501,309,1115,/survey-so,0,3,0,0,0,0,0,0,0,3,0,0,0
502,504,1115,/survey-so,0,0,3,0,3,0,0,0,0,3,0,0,3
503,291,1115,/survey-so,0,0,3,0,1,1,0,2,3,0,0,0,0
504,183,1115,/survey-so,0,0,0,0,0,0,3,0,0,0,0,0,0
505,471,1115,/survey-so,0,3,0,0,0,0,1,0,4,0,0,0,0
506,399,1115,/survey-so,0,0,3,0,0,0,0,0,3,0,0,0,0
507,287,1115,/survey-so,0,0,0,0,0,3,0,3,0,0,0,0,0
508,463,1115,/survey-so,0,1,0,0,0,0,0,0,3,0,0,0,0
509,317,1115,/survey-so,0,2,0,0,2,2,2,2,2,3,0,0,0
510,117,1105,/survey-so,0,0,0,0,0,0,0,0,2,0,3,2,0
511,144,1105,/survey-so,0,0,0,4,0,0,0,0,3,0,2,3,0
512,261,1105,/survey-so,2,0,0,2,0,0,0,0,4,0,3,4,0
513,363,1105,/survey-so,4,0,0,3,0,0,0,0,3,2,3,2,0
514,123,1105,/survey-so,3,0,0,4,0,0,0,0,4,1,4,4,0
515,18,1105,/survey-so,0,0,3,0,4,2,1,4,0,0,0,0,4
516,29,1105,/survey-so,0,0,2,0,4,4,2,3,0,4,0,0,1
517,433,1105,/survey-so,0,0,0,0,0,0,0,0,0,2,1,0,0
518,60,1105,/survey-so,0,4,4,0,4,0,4,4,3,2,0,0,4
519,381,1105,/survey-so,2,4,0,0,2,0,4,0,0,3,0,0,0
520,351,1105,/survey-so,0,4,1,0,0,0,4,0,0,3,0,0,0
521,486,1105,/survey-so,3,0,0,3,0,0,0,0,4,0,4,3,0
522,271,1105,/survey-so,0,4,4,0,4,4,4,4,0,4,0,0,0
523,136,1105,/survey-so,0,0,4,0,0,0,4,0,0,4,0,0,0
524,366,1105,/survey-so,0,0,3,0,4,4,0,2,0,3,0,0,4
525,425,1105,/survey-so,0,0,1,0,2,3,3,3,0,2,1,0,4
526,299,1105,/survey-so,3,0,0,4,0,0,0,0,4,0,4,4,0
527,560,1105,/survey-so,4,0,0,3,0,0,0,0,4,3,4,1,0
528,190,1105,/survey-so,0,0,0,4,0,0,0,0,4,1,4,3,0
529,169,1105,/survey-so,0,0,0,3,1,0,0,0,2,0,4,4,0
530,342,1105,/survey-so,0,0,4,0,3,4,2,4,0,4,0,0,3
531,537,1105,/survey-so,0,4,0,2,0,0,4,0,0,0,0,0,0
532,527,1105,/survey-so,0,3,4,0,4,4,3,4,0,4,0,0,4
533,36,1105,/survey-so,0,2,0,0,4,0,0,0,0,0,0,0,4
534,66,1105,/survey-so,0,0,0,4,0,0,0,0,0,0,4,3,0
535,391,1105,/survey-so,4,0,0,4,0,0,0,0,4,0,4,4,0
536,385,1105,/survey-so,0,0,0,4,0,0,0,0,0,0,3,0,2
537,314,1105,/survey-so,0,0,2,0,0,3,0,3,0,0,0,0,0
538,110,1105,/survey-so,4,0,0,0,0,0,0,0,4,0,4,2,0
539,600,1105,/survey-so,0,4,0,0,0,0,0,3,0,4,0,0,0
540,434,1156,/survey-so,0,0,4,0,1,3,1,3,2,0,0,0,2
541,13,1156,/survey-so,0,0,4,0,2,3,3,4,2,3,0,0,2
542,410,1156,/survey-so,0,0,0,1,1,0,0,0,1,2,0,0,2
543,250,1156,/survey-so,0,0,0,0,2,0,0,0,3,2,0,2,0
544,364,1156,/survey-so,2,3,0,0,0,0,0,0,3,1,1,1,0
545,363,1156,/survey-so,0,0,1,0,0,2,0,1,2,3,1,0,2
546,469,1156,/survey-so,2,0,0,4,0,0,0,0,3,3,0,4,0
547,43,1156,/survey-so,0,0,3,0,0,3,2,3,0,0,0,0,0
548,514,1156,/survey-so,0,0,0,0,0,3,0,0,0,2,0,0,3
549,149,1156,/survey-so,0,1,1,0,3,1,4,1,1,0,0,0,1
550,565,1156,/survey-so,0,0,0,1,1,0,0,0,3,2,2,3,2
551,521,1156,/survey-so,0,2,0,0,0,0,2,0,2,2,0,0,0
552,123,1156,/survey-so,2,0,0,1,0,0,0,0,3,0,4,4,0
553,34,1156,/survey-so,0,0,2,0,2,2,2,1,0,3,0,0,3
554,16,1156,/survey-so,0,0,1,0,1,1,1,0,1,0,0,0,1
555,560,1156,/survey-so,4,0,0,1,0,0,0,0,4,4,0,2,0
556,438,1156,/survey-so,0,1,3,0,1,3,0,1,3,4,0,0,1
557,23,1156,/survey-so,0,2,0,0,3,1,1,0,0,2,0,0,4
558,317,1156,/survey-so,0,3,0,0,3,3,4,1,0,4,0,0,2
559,159,1156,/survey-so,0,2,2,0,1,2,4,2,0,0,0,0,1
560,475,1156,/survey-so,0,0,0,4,0,0,0,0,2,0,3,3,0
561,314,1156,/survey-so,0,0,2,0,0,2,0,1,0,0,0,0,0
562,546,1156,/survey-so,1,0,0,0,0,0,0,0,3,4,0,2,0
563,549,1156,/survey-so,2,0,0,3,0,0,0,0,3,0,0,4,0
564,77,1156,/survey-so,0,0,0,0,0,1,0,1,2,2,0,0,0
565,74,1156,/survey-so,0,0,1,0,1,3,1,0,2,2,0,0,0
566,320,1156,/survey-so,2,0,0,4,0,0,1,0,2,0,0,3,0
567,172,1156,/survey-so,0,1,2,0,4,2,3,2,0,0,0,0,2
568,316,1156,/survey-so,0,2,2,0,3,3,4,1,0,3,0,0,3
569,107,1156,/survey-so,0,4,3,0,0,3,4,3,0,0,0,0,0
570,82,1243,/survey-so,0,3,1,0,2,2,0,0,0,1,0,0,4
571,481,1243,/survey-so,0,0,0,3,0,0,0,1,4,0,2,2,0
572,59,1243,/survey-so,0,0,4,0,1,3,2,0,0,1,0,0,1
573,247,1243,/survey-so,0,0,2,0,1,2,0,0,0,0,0,0,4
574,120,1243,/survey-so,1,0,0,0,0,0,0,0,4,2,1,3,0
575,353,1243,/survey-so,0,0,4,0,0,2,0,1,2,2,0,0,0
576,576,1243,/survey-so,0,0,1,0,2,1,3,4,0,0,0,0,1
577,317,1243,/survey-so,0,2,1,0,4,3,2,2,0,2,0,0,1
578,62,1243,/survey-so,0,3,3,1,0,0,0,0,1,3,1,0,0
579,97,1243,/survey-so,2,0,0,0,0,0,0,0,3,3,3,2,0
580,580,1243,/survey-so,0,0,4,0,2,2,1,0,0,1,0,0,0
581,524,1243,/survey-so,0,0,1,0,1,1,1,2,0,0,0,0,2
582,141,1243,/survey-so,0,0,0,0,0,0,0,0,2,3,2,0,0
583,382,1243,/survey-so,0,0,3,1,0,1,0,0,0,1,0,0,0
584,429,1243,/survey-so,0,3,0,0,0,0,0,0,0,2,1,0,0
585,554,1243,/survey-so,0,0,2,0,3,1,0,0,0,1,0,0,2
586,228,1243,/survey-so,0,2,0,0,0,0,0,0,1,1,2,0,0
587,597,1243,/survey-so,0,3,1,0,0,0,0,0,0,3,0,0,0
588,495,1243,/survey-so,3,0,0,2,0,0,0,0,2,3,2,4,0
589,277,1243,/survey-so,0,0,4,0,0,2,0,0,0,1,1,0,0
590,325,1243,/survey-so,1,0,0,0,0,0,0,0,1,2,2,3,0
591,561,1243,/survey-so,1,0,0,0,2,0,0,1,2,0,0,3,1
592,479,1243,/survey-so,0,1,2,0,1,2,0,2,0,1,1,0,2
593,497,1243,/survey-so,0,0,4,3,0,1,0,0,1,3,1,0,0
594,202,1243,/survey-so,0,0,3,0,3,1,1,0,0,0,0,0,3
595,500,1243,/survey-so,1,0,3,0,0,2,0,1,0,2,0,0,0
596,338,1243,/survey-so,0,1,0,0,0,3,0,0,0,0,0,0,0
597,81,1243,/survey-so,0,3,1,0,0,0,0,0,1,3,0,0,2
598,175,1243,/survey-so,0,2,4,0,0,0,2,4,0,1,3,0,0
599,300,1243,/survey-so,0,0,3,0,2,3,1,4,0,0,0,0,0
600,411,1248,/survey-so,0,0,2,0,3,2,2,1,3,3,0,0,3
601,161,1248,/survey-so,2,0,0,4,0,0,0,0,4,0,4,4,0
602,136,1248,/survey-so,0,4,3,0,0,1,4,0,4,4,0,0,0
603,451,1248,/survey-so,0,0,0,0,0,0,0,0,2,0,3,2,0
604,307,1248,/survey-so,0,0,0,0,0,0,0,0,2,0,4,4,0
605,176,1248,/survey-so,0,3,0,0,0,0,0,0,4,1,0,0,3
606,53,1248,/survey-so,0,0,0,1,0,0,0,0,3,0,4,3,0
607,141,1248,/survey-so,0,2,0,0,3,1,0,0,2,3,0,0,4
608,365,1248,/survey-so,0,0,2,2,0,0,0,3,3,0,1,0,0
609,243,1248,/survey-so,3,4,0,0,0,0,0,0,4,4,0,0,2
610,21,1248,/survey-so,0,0,4,4,0,0,0,3,2,2,1,0,0
611,600,1248,/survey-so,3,4,3,3,0,0,0,3,0,4,0,0,0
612,179,1248,/survey-so,0,4,0,0,4,0,0,0,4,4,0,0,0
613,42,1248,/survey-so,0,4,1,0,2,1,4,3,4,3,0,0,4
614,432,1248,/survey-so,0,0,2,4,3,1,3,2,3,0,0,0,2
615,566,1248,/survey-so,0,4,2,0,0,0,0,2,3,3,0,0,0
616,522,1248,/survey-so,0,0,1,4,3,0,0,1,3,2,0,0,4
617,173,1248,/survey-so,0,0,0,4,0,0,0,4,3,0,4,4,0
618,387,1248,/survey-so,0,0,0,4,0,0,0,0,3,0,3,2,0
619,558,1248,/survey-so,3,4,0,0,0,0,0,0,0,3,0,0,2
620,94,1248,/survey-so,0,0,2,4,4,3,0,4,0,0,0,0,2
621,529,1248,/survey-so,0,0,0,3,0,2,0,3,0,0,0,2,0
622,484,1248,/survey-so,0,0,0,0,0,2,0,0,2,0,4,4,0
623,247,1248,/survey-so,0,0,0,0,0,0,0,0,2,0,4,4,1
624,149,1248,/survey-so,0,3,0,2,4,0,3,0,4,0,0,0,3
625,602,1248,/survey-so,0,2,2,4,4,3,2,4,3,0,0,0,4
626,249,1248,/survey-so,3,0,0,0,0,2,0,0,4,3,4,0,1
627,407,1248,/survey-so,2,4,0,1,3,0,0,0,0,0,0,0,0
628,401,1248,/survey-so,0,2,3,4,1,2,0,3,4,4,0,0,3
629,405,1248,/survey-so,0,0,3,3,0,3,0,3,0,0,3,2,1
630,227,1259,/survey-so,0,0,4,0,0,0,0,3,0,0,0,0,0
631,576,1259,/survey-so,0,0,0,0,4,0,3,0,0,3,0,0,4
632,547,1259,/survey-so,0,0,2,0,0,0,2,0,0,0,1,0,4
633,189,1259,/survey-so,0,0,0,4,0,0,0,0,3,0,0,3,0
634,106,1259,/survey-so,0,0,0,0,0,0,0,0,3,1,4,2,0
635,467,1259,/survey-so,0,4,1,0,0,0,2,0,3,1,0,0,0
636,507,1259,/survey-so,0,0,0,0,0,0,0,0,3,0,3,1,0
637,148,1259,/survey-so,0,4,0,0,0,0,0,1,3,0,0,0,0
638,258,1259,/survey-so,0,0,3,0,0,0,0,2,0,0,0,0,0
639,34,1259,/survey-so,0,0,3,0,4,2,0,1,0,3,0,0,4
640,312,1259,/survey-so,3,2,0,0,0,0,0,0,4,1,0,0,0
641,352,1259,/survey-so,0,0,4,0,0,0,0,3,0,0,0,0,0
642,401,1259,/survey-so,0,1,4,0,0,0,0,3,0,4,0,0,1
643,109,1259,/survey-so,0,0,0,4,0,0,0,0,0,0,2,1,0
644,153,1259,/survey-so,0,0,4,1,0,0,0,3,0,2,0,0,1
645,263,1259,/survey-so,0,0,0,0,0,3,0,0,1,4,0,0,3
646,126,1259,/survey-so,0,0,0,0,0,3,0,0,0,4,2,0,3
647,252,1259,/survey-so,0,4,0,0,1,0,0,0,0,3,0,0,1
648,63,1259,/survey-so,0,0,0,3,0,0,0,2,0,0,4,0,0
649,446,1259,/survey-so,0,0,0,0,3,0,2,0,0,0,0,0,4
650,466,1259,/survey-so,0,0,0,1,0,0,0,0,4,1,2,4,0
651,327,1259,/survey-so,0,2,0,0,4,0,3,0,0,1,0,0,0
652,430,1259,/survey-so,0,2,0,0,0,0,0,0,3,0,0,0,0
653,212,1259,/survey-so,0,0,0,3,0,0,0,0,4,2,4,4,0
654,160,1259,/survey-so,0,0,2,0,0,0,0,2,0,4,0,0,1
655,75,1259,/survey-so,3,0,0,3,0,0,0,0,4,1,3,2,0
656,202,1259,/survey-so,0,0,1,0,3,0,2,4,0,0,0,0,3
657,313,1259,/survey-so,0,4,0,0,0,0,0,0,4,3,0,0,0
658,363,1259,/survey-so,1,0,0,3,0,0,0,0,2,0,3,1,0
659,422,1259,/survey-so,1,4,0,0,0,0,0,0,0,3,0,0,0
660,10,1281,/survey-so,0,1,4,0,3,4,4,0,1,3,0,0,1
661,171,1281,/survey-so,0,1,0,0,0,0,3,0,0,0,0,0,0
662,233,1281,/survey-so,0,4,4,0,0,4,4,0,0,4,0,0,0
663,508,1281,/survey-so,3,0,0,4,0,0,0,3,3,0,2,4,0
664,516,1281,/survey-so,0,0,0,0,0,0,0,0,0,0,0,0,0
665,302,1281,/survey-so,0,2,0,0,0,1,4,0,0,0,0,0,4
666,335,1281,/survey-so,0,0,0,2,0,0,0,3,2,0,0,4,0
667,215,1281,/survey-so,0,0,4,0,3,0,0,0,0,0,0,0,4
668,13,1281,/survey-so,0,0,4,0,4,4,3,0,0,0,0,0,0
669,270,1281,/survey-so,0,0,0,4,0,0,0,0,0,0,0,0,0
670,49,1281,/survey-so,0,0,0,0,0,0,4,0,0,0,0,4,0
671,222,1281,/survey-so,0,2,0,0,4,0,0,0,0,1,0,0,0
672,190,1281,/survey-so,0,0,0,0,0,0,0,0,0,0,0,0,0
673,597,1281,/survey-so,0,2,3,0,4,4,2,0,2,0,0,0,2
674,419,1281,/survey-so,0,4,0,0,0,0,0,0,4,0,0,0,0
675,217,1281,/survey-so,0,1,0,0,4,0,4,0,0,0,0,0,4
676,451,1281,/survey-so,0,0,0,0,0,0,0,0,4,0,0,0,0
677,290,1281,/survey-so,0,0,0,0,0,0,0,0,0,0,0,0,0
678,429,1281,/survey-so,0,4,0,0,0,0,0,0,0,0,0,0,0
679,412,1281,/survey-so,0,3,0,0,4,0,0,0,0,0,0,0,4
680,168,1281,/survey-so,0,0,3,0,0,0,0,0,0,0,0,0,0
681,298,1281,/survey-so,0,4,2,0,0,0,0,0,0,0,0,0,3
682,296,1281,/survey-so,0,2,0,0,2,3,0,0,0,4,0,0,3
683,394,1281,/survey-so,4,0,0,0,0,0,0,0,0,0,0,4,0
684,48,1281,/survey-so,4,0,0,0,0,0,0,0,4,4,0,4,0
685,182,1281,/survey-so,0,0,0,0,0,0,4,0,0,0,0,0,0
686,458,1281,/survey-so,0,4,0,0,4,0,4,0,0,2,0,0,4
687,373,1281,/survey-so,0,4,0,0,4,0,0,0,0,0,0,0,0
688,68,1281,/survey-so,0,0,0,0,0,0,0,0,0,0,0,0,0
689,265,1281,/survey-so,0,2,4,0,0,3,1,0,0,0,0,0,0
690,93,1295,/survey-so,0,0,4,0,0,0,0,0,0,0,0,0,0
691,328,1295,/survey-so,0,0,0,0,0,0,0,0,0,0,0,0,0
692,172,1295,/survey-so,0,0,0,0,3,1,0,0,0,0,0,0,0
693,492,1295,/survey-so,0,0,0,0,0,0,0,0,0,0,0,0,0
694,520,1295,/survey-so,0,0,0,0,0,0,0,0,0,2,0,0,0
695,412,1295,/survey-so,0,2,0,0,1,0,0,0,0,0,0,0,2
696,324,1295,/survey-so,0,2,0,1,0,0,0,0,0,0,0,0,0
697,124,1295,/survey-so,0,0,0,0,3,0,0,0,0,0,0,0,0
698,422,1295,/survey-so,0,3,0,0,0,0,0,0,0,0,0,0,0
699,518,1295,/survey-so,0,3,0,0,0,0,0,0,0,0,0,0,0
700,470,1295,/survey-so,0,0,0,0,0,0,4,0,0,0,0,0,0
701,281,1295,/survey-so,0,0,0,0,0,0,0,0,0,0,0,0,0
702,464,1295,/survey-so,0,4,3,0,0,0,3,0,0,0,0,0,0
703,409,1295,/survey-so,0,0,0,0,0,0,0,0,4,0,4,0,0
704,600,1295,/survey-so,0,4,0,0,0,0,0,0,0,0,0,0,0
705,540,1295,/survey-so,0,4,0,0,0,0,0,0,0,0,0,0,0
706,597,1295,/survey-so,0,2,0,0,0,0,0,0,0,0,0,0,0
707,31,1295,/survey-so,0,0,0,0,0,0,0,0,0,0,0,3,0
708,602,1295,/survey-so,0,0,0,0,0,0,1,0,0,0,0,0,0
709,321,1295,/survey-so,0,0,0,0,0,0,3,3,0,3,0,0,0
710,43,1295,/survey-so,0,0,0,0,0,0,0,2,0,0,0,0,0
711,330,1295,/survey-so,0,0,0,0,0,0,0,0,0,3,0,0,0
712,189,1295,/survey-so,0,0,0,3,0,0,0,0,0,0,0,0,0
713,246,1295,/survey-so,0,0,0,0,0,0,2,0,0,3,0,0,0
714,340,1295,/survey-so,0,0,0,2,0,0,0,0,2,0,0,0,0
715,277,1295,/survey-so,0,0,3,0,0,0,0,0,0,0,0,0,0
716,310,1295,/survey-so,0,0,0,0,0,0,0,0,0,0,0,2,0
717,404,1295,/survey-so,0,0,0,0,0,0,0,0,2,1,0,0,0
718,260,1295,/survey-so,0,0,0,0,0,0,0,0,0,0,0,0,0
719,220,1295,/survey-so,0,0,4,0,0,0,0,0,0,0,0,0,0
